doc,label
1909_Feval-Paul-fils_Les-suites-de-lagardere_7-Le-parc-aux-cerfs.txt_chunk_41,ADVENTURE
1880_Feval-Paul_L-homme-sans-bras.txt_chunk_32,NON_ADVENTURE
1878_Ferry_Gabriel_Le-coureur-des-bois-ou-Les-che.txt_chunk_39,ADVENTURE
1869_Feval-Paul_Maman-Leo-Les-habits-Noirs_Tome-V.txt_chunk_57,NON_ADVENTURE
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-III.txt_chunk_120,ADVENTURE
1883_Grandpré_Jules-de_Cartouche.txt_chunk_299,NON_ADVENTURE
1847_Dumas-Alexandre_Les-Quarante-cinq.txt_chunk_202,ADVENTURE
1878_Ferry_Gabriel_Le-coureur-des-bois-ou-Les-che.txt_chunk_112,ADVENTURE
1847_Dumas-Alexandre_Les-Quarante-cinq.txt_chunk_185,ADVENTURE
1882_Verne-Jules_Le-rayon-vert.txt_chunk_37,ADVENTURE
1868_Feval-Paul_Les-habits-noirs_Tome-III-La-rue-de-Jerusalem.txt_chunk_87,ADVENTURE
1913_Leroux-Gaston_La-Reine-du-Sabbat.txt_chunk_126,ADVENTURE
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-V.txt_chunk_47,NON_ADVENTURE
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-III.txt_chunk_73,ADVENTURE
1941_Mac-Orlan-Pierre_L-Ancre-de-misericorde.txt_chunk_16,ADVENTURE
1867_Aimard_Gustave_Balle-franche.txt_chunk_235,NON_ADVENTURE
1869_Ponson-du-Terrail-Pierre_Le-Forgeron-de-la-Cour-Dieu_Tome-I.txt_chunk_34,ADVENTURE
1879_Noir_Louis_Lhomme-de-bronze.txt_chunk_60,ADVENTURE
1877_Fleuriot-Zenaide_Un-enfant-gate.txt_chunk_31,NON_ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-II-La-Mort-du-sauvage.txt_chunk_89,ADVENTURE
1880_Boussenard_Louis_Le-tour-du-monde-dun-gamin-de-Paris.txt_chunk_68,NON_ADVENTURE
1932_Simenon-Georges_L-Affaire-Saint-Fiacre.txt_chunk_10,NON_ADVENTURE
"1861_Achard_Amédée_Belle-Rose,-par-Amédée-Achard.txt_chunk_27",ADVENTURE
1892_Boussenard_Louis_Les-français-au-Pôle-nord.txt_chunk_101,ADVENTURE
1844_Balzac-Honore-de_L-Interdiction.txt_chunk_21,NON_ADVENTURE
1883_Grandpré_Jules-de_Cartouche.txt_chunk_26,ADVENTURE
1878_Ferry_Gabriel_Le-coureur-des-bois-ou-Les-che.txt_chunk_210,ADVENTURE
1906_Zevaco-Michel_Borgia-.txt_chunk_88,ADVENTURE
1845_Sue-Eugene_Le-juif-errant_tome-I.txt_chunk_218,NON_ADVENTURE
1873_Malot-Hector_Clotilde-Martory.txt_chunk_65,ADVENTURE
1934_Ivoi_Paul-d_Le-docteur-Mystère.txt_chunk_23,ADVENTURE
1900_Maël_Pierre_Une-française-au-pôle-Nord.txt_chunk_56,ADVENTURE
1855_Ulbach-Louis_L-amour-et-la-mort.txt_chunk_30,NON_ADVENTURE
1868_Verne_Jules_Les-Enfants-du-Capitaine-Grant.txt_chunk_5,ADVENTURE
1874_Achard-Amedee_Envers-et-contre-tous.txt_chunk_58,ADVENTURE
1917_Mac-Orlan-Pierre_Le-chant-de-l-equipage.txt_chunk_4,NON_ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-IV-La-revanche-du-Vieux-Monde.txt_chunk_32,ADVENTURE
1844_Balzac-Honore-de_Splendeurs-et-miseres-des-courtisanes.txt_chunk_1,NON_ADVENTURE
1883_Grandpré_Jules-de_Cartouche.txt_chunk_20,ADVENTURE
1868_Feval-Paul_Les-habits-noirs_Tome-III-La-rue-de-Jerusalem.txt_chunk_28,NON_ADVENTURE
1847_Dumas-Alexandre_Les-Quarante-cinq.txt_chunk_186,ADVENTURE
1897_Rodenbach-Georges_Le-Carillonneur.txt_chunk_7,NON_ADVENTURE
1900_Maël_Pierre_Une-française-au-pôle-Nord.txt_chunk_33,ADVENTURE
1846_Sand-George_Lucrezia-Floriani.txt_chunk_19,NON_ADVENTURE
1862_Feval-Paul_Les-habits-noirs_Tome-I.txt_chunk_143,NON_ADVENTURE
1907_Zevaco-Michel_Le-Capitan.txt_chunk_145,ADVENTURE
1846_Balzac-Honore-de_L’Envers-de-l-histoire-contemporaine.txt_chunk_0,NON_ADVENTURE
1884_La-Landell_Gabriel-de_Le-dernier-des-flibustiers.txt_chunk_43,ADVENTURE
1885_Boisgobey-Fortune-du_Le-pouce-crochu.txt_chunk_47,ADVENTURE
1881_Cherbuliez-Victor_Noirs-et-Rouges.txt_chunk_92,NON_ADVENTURE
1908_Bovet-Marie-Anne-de_Apres-le-divorce.txt_chunk_27,NON_ADVENTURE
1881_Cherbuliez-Victor_Noirs-et-Rouges.txt_chunk_34,NON_ADVENTURE
1842_Hugo-Victor_Le-Rhin_I.txt_chunk_38,ADVENTURE
1883_Toudouze-Gustave_La-Baronne-moeurs-parisiennes.txt_chunk_9,NON_ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-II-La-Mort-du-sauvage.txt_chunk_72,NON_ADVENTURE
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-III.txt_chunk_151,ADVENTURE
1842_Hugo-Victor_Le-Rhin_I.txt_chunk_36,ADVENTURE
1894_Chabrillat-Henri-de_Les-cinq-sous-de-Lavarede.txt_chunk_57,ADVENTURE
1893_Feval-Paul-fils_les-suites-de-lagardere_6-le-duc-de-nevers.txt_chunk_62,NON_ADVENTURE
1892_Spitzmüller_Georges_Les-mystères-de-Belfort.txt_chunk_99,ADVENTURE
1865_Ponson-du-Terrail-Pierre_Le-Chambrion.txt_chunk_36,NON_ADVENTURE
1893_Feval-Paul-fils_les-suites-de-lagardere_6-le-duc-de-nevers.txt_chunk_68,ADVENTURE
1914_Roussel-Raymond_Locus-Solus.txt_chunk_45,NON_ADVENTURE
1840_Beauvoir_Roger-de_Le-chevalier-de-Saint-Georges.txt_chunk_38,ADVENTURE
1879_Noir_Louis_Lhomme-de-bronze.txt_chunk_58,ADVENTURE
1893_Boussenard_Louis_Les-Robinsons-de-la-Guyane.txt_chunk_204,ADVENTURE
1890_Jacolliot_Louis_Les-ravageurs-de-la-mer.txt_chunk_110,ADVENTURE
1876_Ponson-du-Terrail-Pierre-_Le-filleul-du-roi.txt_chunk_126,NON_ADVENTURE
1897_Laurie_André_Gérard-et-Colette.txt_chunk_0,ADVENTURE
1875_Verne-Jules_L-Ile-Mysterieuse.txt_chunk_15,ADVENTURE
1879_Noir_Louis_Lhomme-de-bronze.txt_chunk_318,ADVENTURE
1932_Kessel-Joseph_Fortune-Carree.txt_chunk_14,ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-I-Une-fille-d-Espagne.txt_chunk_13,NON_ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-III-Le-Regiment-des-hypnotiseurs.txt_chunk_2,NON_ADVENTURE
1858_Veuillot-Louis_L-Honnete-femme.txt_chunk_23,NON_ADVENTURE
1958_Kessel-Joseph_Le-lion.txt_chunk_15,NON_ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-I-Une-fille-d-Espagne.txt_chunk_59,ADVENTURE
1893_Feval-Paul-fils_les-suites-de-lagardere_2-les-chevauchees-de-lagardere.txt_chunk_64,ADVENTURE
1879_Noir_Louis_Lhomme-de-bronze.txt_chunk_287,ADVENTURE
1863_Verne-Jules_Cinq-Semaines-en-ballon.txt_chunk_20,ADVENTURE
1914_Gide-Andre_Les-Caves-du-Vatican.txt_chunk_61,NON_ADVENTURE
1857_Aimard-Gustave_Les-trappeurs-de-l-Arkansas.txt_chunk_83,ADVENTURE
1895_Loti-Pierre_Le-desert.txt_chunk_11,NON_ADVENTURE
1883_Grandpré_Jules-de_Cartouche.txt_chunk_23,ADVENTURE
1890_Jacolliot_Louis_Les-ravageurs-de-la-mer.txt_chunk_134,ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-III-Le-Regiment-des-hypnotiseurs.txt_chunk_8,ADVENTURE
1886_La-Landell_Gabriel-de_Sans-Peur-le-corsaire.txt_chunk_45,ADVENTURE
1855_Ulbach-Louis_L-amour-et-la-mort.txt_chunk_9,NON_ADVENTURE
1846_Gay-Sophie_Ellenore_Volume-II.txt_chunk_20,NON_ADVENTURE
1888_Jacolliot_Louis_Le-coureur-des-jungles.txt_chunk_209,ADVENTURE
1890_Beaujoint_Jules_Les-quatre-sergents-de-La-Roch.txt_chunk_97,NON_ADVENTURE
1907_Zevaco-Michel_Le-Capitan.txt_chunk_90,NON_ADVENTURE
1885_Ohnet-Georges_La-Grande-Marniere.txt_chunk_40,NON_ADVENTURE
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-II.txt_chunk_110,ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-III-La-Revanche-de-Baccarat.txt_chunk_53,ADVENTURE
1881_Cherbuliez-Victor_Noirs-et-Rouges.txt_chunk_52,NON_ADVENTURE
1876_Ponson-du-Terrail-Pierre-_Le-filleul-du-roi.txt_chunk_7,ADVENTURE
1892_Boussenard_Louis_Les-français-au-Pôle-nord.txt_chunk_22,ADVENTURE
1892_Spitzmüller_Georges_Les-mystères-de-Belfort.txt_chunk_180,NON_ADVENTURE
1932_Simenon-Georges_L-Affaire-Saint-Fiacre.txt_chunk_19,NON_ADVENTURE
1857_Feval-Paul_Le-Bossu.txt_chunk_68,NON_ADVENTURE
1905_Le-Rouge-Gustave_L-Espionne-du-grand-Lama.txt_chunk_34,ADVENTURE
1888_Boisgobey-Fortune-du_L-Oeil-de-chat_Tome2.txt_chunk_35,NON_ADVENTURE
1917_Mac-Orlan-Pierre_Le-chant-de-l-equipage.txt_chunk_18,NON_ADVENTURE
1897_Laurie_André_Gérard-et-Colette.txt_chunk_84,NON_ADVENTURE
1869_Ponson-du-Terrail-Pierre_Le-Forgeron-de-la-Cour-Dieu_Tome-I.txt_chunk_49,ADVENTURE
1846_Balzac-Honore-de_L’Envers-de-l-histoire-contemporaine.txt_chunk_38,NON_ADVENTURE
1856_Feval-Paul_Madame-Gil-Blas-souvenirs-et-aventures-d-une-femme-de-notre-temps_(Volume-7).txt_chunk_13,NON_ADVENTURE
1857_Feval-Paul_Le-Bossu.txt_chunk_149,ADVENTURE
1880_Feval-Paul_L-homme-sans-bras.txt_chunk_19,ADVENTURE
1924_Leroux-Gaston_La-poupee-sanglante.txt_chunk_62,NON_ADVENTURE
1909_Feval-Paul-fils_Les-suites-de-lagardere_7-Le-parc-aux-cerfs.txt_chunk_77,ADVENTURE
1895_Loti-Pierre_Le-desert.txt_chunk_33,ADVENTURE
1880_Boussenard_Louis_Le-tour-du-monde-dun-gamin-de-Paris.txt_chunk_75,ADVENTURE
1921_Spitzmülle_Georges_Le-capitaine-Bel-Coeur.txt_chunk_72,ADVENTURE
1855_Nerval-Gerard-de_Aurelia.txt_chunk_1,NON_ADVENTURE
1884_Vignon-Claude_Le-Mariage-d-un-sous-prefet.txt_chunk_19,NON_ADVENTURE
1864_Barbey-d-Aurevilly-Jules_Un-pretre-marie.txt_chunk_126,NON_ADVENTURE
1880_Zola-Emile_Nana.txt_chunk_133,NON_ADVENTURE
1927_Bernanos-Georges_L-imposture.txt_chunk_25,NON_ADVENTURE
1863_Achard-Amedee_Les-Coups-d-epee-de-M-de-la-Guerche.txt_chunk_48,ADVENTURE
1846_Balzac-Honore-de_L’Envers-de-l-histoire-contemporaine.txt_chunk_61,NON_ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-I-Une-fille-d-Espagne.txt_chunk_146,NON_ADVENTURE
1857_Feval-Paul_Le-Bossu.txt_chunk_35,NON_ADVENTURE
1863_Achard-Amedee_Les-Coups-d-epee-de-M-de-la-Guerche.txt_chunk_83,ADVENTURE
1862_Gaboriau-Emile_Les-gens-de-bureau.txt_chunk_30,NON_ADVENTURE
1865_Feval-Paul_Les-habits-noirs_Tome-II.txt_chunk_126,NON_ADVENTURE
1875_Verne-Jules_L-Ile-Mysterieuse.txt_chunk_171,ADVENTURE
1918_Le-Rouge-Gustave_Le-Mysterieux-Docteur-Cornelius.txt_chunk_120,ADVENTURE
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-III.txt_chunk_87,NON_ADVENTURE
1846_Sand-George_Lucrezia-Floriani.txt_chunk_7,NON_ADVENTURE
1872_Zola-Emile_La-curee.txt_chunk_97,NON_ADVENTURE
1941_Mac-Orlan-Pierre_L-Ancre-de-misericorde.txt_chunk_58,NON_ADVENTURE
1864_Bastide-Jenny_Le-monstre.txt_chunk_10,NON_ADVENTURE
1885_Amero-Constant_Le-tour-de-France-d-un-petit-Parisien.txt_chunk_60,NON_ADVENTURE
1893_Feval-Paul-fils_les-suites-de-lagardere_2-les-chevauchees-de-lagardere.txt_chunk_52,ADVENTURE
1884_Laurie-Andre_L-Heritier-de-Robinson.txt_chunk_42,ADVENTURE
1913_Leroux-Gaston_L-epouse-du-soleil.txt_chunk_16,ADVENTURE
1890_Jacolliot_Louis_Les-ravageurs-de-la-mer.txt_chunk_211,ADVENTURE
1844_Balzac-Honore-de_Splendeurs-et-miseres-des-courtisanes.txt_chunk_106,ADVENTURE
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_19,ADVENTURE
1880_Zola-Emile_Nana.txt_chunk_99,NON_ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-II-La-Mort-du-sauvage.txt_chunk_93,ADVENTURE
1866_Stern-Daniel_Nelida-Herve-Julien.txt_chunk_42,NON_ADVENTURE
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-II.txt_chunk_50,ADVENTURE
1932_Kessel-Joseph_Fortune-Carree.txt_chunk_85,ADVENTURE
1900_Maël_Pierre_Terre-de-fauves.txt_chunk_60,ADVENTURE
1912_Audoux-Marguerite_Valserine.txt_chunk_1,ADVENTURE
1844_Dumas-Alexandre_Les-Trois-Mousquetaires.txt_chunk_71,ADVENTURE
1907_Vanderem-Fernand_La-victime.txt_chunk_14,NON_ADVENTURE
1863_Verne-Jules_Cinq-Semaines-en-ballon.txt_chunk_10,ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-I-Une-fille-d-Espagne.txt_chunk_151,ADVENTURE
1932_Simenon-Georges_L-Affaire-Saint-Fiacre.txt_chunk_25,NON_ADVENTURE
1917_Mac-Orlan-Pierre_Le-chant-de-l-equipage.txt_chunk_8,ADVENTURE
1884_Laurie-Andre_L-Heritier-de-Robinson.txt_chunk_5,ADVENTURE
1928_Delly_Cœurs-ennemis-Laquelle.txt_chunk_8,ADVENTURE
1926_Crevel-René_La-mort-difficile.txt_chunk_21,NON_ADVENTURE
1883_Grandpré_Jules-de_Cartouche.txt_chunk_138,NON_ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-IV-La-revanche-du-Vieux-Monde.txt_chunk_63,ADVENTURE
1893_Jacolliot_Louis_Perdus-sur-locéan.txt_chunk_72,ADVENTURE
1846_Balzac-Honore-de_L’Envers-de-l-histoire-contemporaine.txt_chunk_11,NON_ADVENTURE
1865_Ponson-du-Terrail-Pierre_Le-Chambrion.txt_chunk_34,NON_ADVENTURE
"1838_Sue_Eugène_Latréaumont,-par-Eugène-Sue....txt_chunk_56",ADVENTURE
1867_Aimard_Gustave_Balle-franche.txt_chunk_89,ADVENTURE
1888_Jacolliot_Louis_Le-coureur-des-jungles.txt_chunk_56,ADVENTURE
1917_Delly_La-petite-chanoinesse.txt_chunk_8,NON_ADVENTURE
1890_Lesueur-Daniel_Nevrosee.txt_chunk_41,NON_ADVENTURE
1872_Witt-Henriette-de_Scenes-historiques.txt_chunk_100,ADVENTURE
1885_Boisgobey-Fortune-du_Le-pouce-crochu.txt_chunk_69,ADVENTURE
1886_La-Landell_Gabriel-de_Sans-Peur-le-corsaire.txt_chunk_9,ADVENTURE
1862_Feval-Paul_Les-habits-noirs_Tome-I.txt_chunk_63,NON_ADVENTURE
1845_Sue-Eugene_Le-juif-errant_tome-I.txt_chunk_243,NON_ADVENTURE
1864_Barbey-d-Aurevilly-Jules_Un-pretre-marie.txt_chunk_96,NON_ADVENTURE
1844_Chateaubriand-François-Rene-de_Vie-de-Rance.txt_chunk_55,NON_ADVENTURE
"1861_Achard_Amédée_Belle-Rose,-par-Amédée-Achard.txt_chunk_20",ADVENTURE
1885_Boisgobey-Fortune-du_La-voilette-bleue.txt_chunk_72,NON_ADVENTURE
1885_Boisgobey-Fortune-du_La-voilette-bleue.txt_chunk_33,NON_ADVENTURE
1926_Crevel-René_La-mort-difficile.txt_chunk_42,NON_ADVENTURE
1918_Le-Rouge-Gustave_Le-Mysterieux-Docteur-Cornelius.txt_chunk_333,NON_ADVENTURE
1865_Feval-Paul_Les-habits-noirs_Tome-II.txt_chunk_67,ADVENTURE
1893_Jacolliot_Louis_Perdus-sur-locéan.txt_chunk_123,ADVENTURE
1857_Feval-Paul_Le-Bossu.txt_chunk_184,NON_ADVENTURE
1866_Valles-Jules_Les-Refractaires.txt_chunk_52,NON_ADVENTURE
1893_Boussenard_Louis_Les-Robinsons-de-la-Guyane.txt_chunk_244,ADVENTURE
1868_Ponson-du-Terrail-Pierre_Rocambole-Les-Miseres-de-Londre_Tome-IV-Les-Tribulations-de-Shoking.txt_chunk_67,ADVENTURE
1846_Sand-George_Lucrezia-Floriani.txt_chunk_34,NON_ADVENTURE
1883_Grandpré_Jules-de_Cartouche.txt_chunk_243,ADVENTURE
1842_Sue-Eugene_Les-Mysteres-de-Paris_Tome-II.txt_chunk_23,NON_ADVENTURE
1842_Hugo-Victor_Le-Rhin_I.txt_chunk_4,NON_ADVENTURE
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_19,ADVENTURE
1874_Feval-Paul_Le-dernier-vivant.txt_chunk_20,NON_ADVENTURE
1918_Le-Rouge-Gustave_Le-Mysterieux-Docteur-Cornelius.txt_chunk_205,ADVENTURE
1918_Le-Rouge-Gustave_Le-Mysterieux-Docteur-Cornelius.txt_chunk_245,ADVENTURE
1840_Beauvoir_Roger-de_Le-chevalier-de-Saint-Georges.txt_chunk_2,ADVENTURE
1911_Rosny-aine-J-H_La-guerre-du-feu.txt_chunk_35,ADVENTURE
1925_Cendrars-Blaise_L-or.txt_chunk_33,NON_ADVENTURE
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_29,ADVENTURE
1882_Aimard-Gustave_Les-bandits-de-l-Arizona.txt_chunk_27,NON_ADVENTURE
"1861_Achard_Amédée_Belle-Rose,-par-Amédée-Achard.txt_chunk_166",ADVENTURE
1888_Boisgobey-Fortune-du_L-Oeil-de-chat_Tome2.txt_chunk_69,ADVENTURE
1869_Ponson-du-Terrail-Pierre_Le-Forgeron-de-la-Cour-Dieu_Tome-I.txt_chunk_56,NON_ADVENTURE
1921_Rosny-aine-J-H_L-Etonnant-Voyage-de-Hareton-Ironcastle.txt_chunk_27,ADVENTURE
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-IV.txt_chunk_29,NON_ADVENTURE
1893_Boussenard_Louis_Les-Robinsons-de-la-Guyane.txt_chunk_216,ADVENTURE
1872_Zola-Emile_La-curee.txt_chunk_82,NON_ADVENTURE
"1863_Gautier_Théophile_Le-Capitaine-Fracasse,-par-Thé.txt_chunk_9",ADVENTURE
1868_Verne_Jules_Les-Enfants-du-Capitaine-Grant.txt_chunk_213,ADVENTURE
1865_Feval-Paul_Les-habits-noirs_Tome-II.txt_chunk_123,NON_ADVENTURE
1858_Veuillot-Louis_L-Honnete-femme.txt_chunk_57,NON_ADVENTURE
1857_Flaubert-Gustave_Madame-Bovary.txt_chunk_97,NON_ADVENTURE
1866_Valles-Jules_Les-Refractaires.txt_chunk_10,NON_ADVENTURE
1879_Noir_Louis_Lhomme-de-bronze.txt_chunk_244,ADVENTURE
1862_Feval-Paul_Les-habits-noirs_Tome-I.txt_chunk_89,NON_ADVENTURE
1900_Maël_Pierre_Terre-de-fauves.txt_chunk_23,ADVENTURE
1908_Bovet-Marie-Anne-de_Apres-le-divorce.txt_chunk_40,NON_ADVENTURE
1870_Verne-Jules_Vingt-mille-lieues-sous-les-mers.txt_chunk_47,ADVENTURE
1851_Souvestre-Emile_Les-derniers-paysans_Tome-1.txt_chunk_5,NON_ADVENTURE
1890_Beaujoint_Jules_Les-quatre-sergents-de-La-Roch.txt_chunk_175,NON_ADVENTURE
1878_Ferry_Gabriel_Le-coureur-des-bois-ou-Les-che.txt_chunk_44,ADVENTURE
1924_Leroux-Gaston_La-poupee-sanglante.txt_chunk_36,NON_ADVENTURE
1908_Bovet-Marie-Anne-de_Apres-le-divorce.txt_chunk_11,NON_ADVENTURE
1885_Boisgobey-Fortune-du_La-voilette-bleue.txt_chunk_93,ADVENTURE
"1838_Sue_Eugène_Latréaumont,-par-Eugène-Sue....txt_chunk_18",NON_ADVENTURE
1874_Achard-Amedee_Envers-et-contre-tous.txt_chunk_87,ADVENTURE
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-IV.txt_chunk_74,NON_ADVENTURE
1911_Rosny-aine-J-H_La-guerre-du-feu.txt_chunk_12,ADVENTURE
1918_Le-Rouge-Gustave_Le-Mysterieux-Docteur-Cornelius.txt_chunk_320,ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-I.txt_chunk_20,ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-I-Une-fille-d-Espagne.txt_chunk_112,NON_ADVENTURE
1843_Sue-Eugene_Les-Mysteres-de-Paris_Tome-V.txt_chunk_57,NON_ADVENTURE
1918_Le-Rouge-Gustave_Le-Mysterieux-Docteur-Cornelius.txt_chunk_109,ADVENTURE
1934_Ivoi_Paul-d_Le-docteur-Mystère.txt_chunk_50,NON_ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-IV-La-revanche-du-Vieux-Monde.txt_chunk_8,ADVENTURE
1918_France-Anatole_Le-Petit-Pierre.txt_chunk_37,NON_ADVENTURE
1874_Achard-Amedee_Envers-et-contre-tous.txt_chunk_56,NON_ADVENTURE
1880_Zola-Emile_Nana.txt_chunk_138,NON_ADVENTURE
1898_Ivoi-Paul-d-_Corsaire-Triplex.txt_chunk_34,ADVENTURE
1859_Ponson-du-Terrail-Pierre_Les-Exploits-de-Rocambole_Tome-III-La-Revanche-de-Baccarat.txt_chunk_55,ADVENTURE
1869_Feval-Paul_L-arme-invisible-Les-Habits-Noirs_Tome-IV.txt_chunk_10,NON_ADVENTURE
1874_Feval-Paul_Le-dernier-vivant.txt_chunk_89,NON_ADVENTURE
1872_Zola-Emile_La-curee.txt_chunk_67,NON_ADVENTURE
1858_Veuillot-Louis_L-Honnete-femme.txt_chunk_7,NON_ADVENTURE
1844_Dumas-Alexandre_Les-Trois-Mousquetaires.txt_chunk_192,NON_ADVENTURE
1901_Maël_Pierre_La-filleule-de-Du-Guesclin.txt_chunk_49,ADVENTURE
1845_Sue-Eugene_Le-juif-errant_tome-I.txt_chunk_113,NON_ADVENTURE
1913_Leroux-Gaston_La-Reine-du-Sabbat.txt_chunk_98,ADVENTURE
1921_Rosny-aine-J-H_L-Etonnant-Voyage-de-Hareton-Ironcastle.txt_chunk_38,ADVENTURE
1864_Barbey-d-Aurevilly-Jules_Un-pretre-marie.txt_chunk_92,NON_ADVENTURE
1842_Sue-Eugene_Les-Mysteres-de-Paris_Tome-II.txt_chunk_107,NON_ADVENTURE
1891_Ohnet-Georges_Dette-de-haine.txt_chunk_11,NON_ADVENTURE
1846_La-Landell_Gabriel-de_La-Gorgone.txt_chunk_27,NON_ADVENTURE
1847_Dumas-Alexandre_Les-Quarante-cinq.txt_chunk_7,ADVENTURE
1901_Maël_Pierre_La-filleule-de-Du-Guesclin.txt_chunk_53,ADVENTURE
1885_Verlaine-Paul_Louise-Leclercq.txt_chunk_13,NON_ADVENTURE
1858_Pressense-Elise-de_Rosa.txt_chunk_61,NON_ADVENTURE
1845_Sue-Eugene_Le-juif-errant_tome-I.txt_chunk_209,NON_ADVENTURE
1893_Boussenard_Louis_Les-Robinsons-de-la-Guyane.txt_chunk_149,ADVENTURE
1847_Dumas-Alexandre_Les-Quarante-cinq.txt_chunk_90,ADVENTURE
1892_Spitzmüller_Georges_Les-mystères-de-Belfort.txt_chunk_17,ADVENTURE
1843_Feval-Paul_Les-Mysteres-de-Londres_Tome-II.txt_chunk_71,NON_ADVENTURE
1906_Zevaco-Michel_Borgia-.txt_chunk_109,ADVENTURE
1857_Feval-Paul_Le-Bossu.txt_chunk_94,NON_ADVENTURE
"1875_Ferry_Gabriel_Costal-lIndien,-ou-le-Dragon-.txt_chunk_103",ADVENTURE
1925_Bazin-Rene_Le-ble-qui-leve.txt_chunk_13,NON_ADVENTURE
1909_Feval-Paul-fils_Les-suites-de-lagardere_8-La-reine-cotillon.txt_chunk_10,ADVENTURE
1887_Guy-de-Maupassant_Mont-Oriol.txt_chunk_8,ADVENTURE
1873_Malot-Hector_Clotilde-Martory.txt_chunk_22,NON_ADVENTURE
1881_Cherbuliez-Victor_Noirs-et-Rouges.txt_chunk_70,NON_ADVENTURE
1885_Amero-Constant_Le-tour-de-France-d-un-petit-Parisien.txt_chunk_103,NON_ADVENTURE
1883_Grandpré_Jules-de_Cartouche.txt_chunk_223,NON_ADVENTURE
1893_Boussenard_Louis_Les-Robinsons-de-la-Guyane.txt_chunk_194,ADVENTURE
1840_Beauvoir_Roger-de_Le-chevalier-de-Saint-Georges.txt_chunk_82,ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-IV-La-revanche-du-Vieux-Monde.txt_chunk_22,ADVENTURE
1898_Ivoi-Paul-d-_Corsaire-Triplex.txt_chunk_97,ADVENTURE
1895_Loti-Pierre_Le-desert.txt_chunk_37,ADVENTURE
1863_Achard-Amedee_Les-Coups-d-epee-de-M-de-la-Guerche.txt_chunk_41,ADVENTURE
1876_Brown_Alphonse_Voyage-à-dos-de-baleine.txt_chunk_39,ADVENTURE
1914_Gide-Andre_Les-Caves-du-Vatican.txt_chunk_10,NON_ADVENTURE
1927_Leblanc-Maurice_La-demoiselle-aux-yeux-verts.txt_chunk_2,ADVENTURE
1932_Kessel-Joseph_Fortune-Carree.txt_chunk_4,ADVENTURE
1913_Leroux-Gaston_La-Reine-du-Sabbat.txt_chunk_135,NON_ADVENTURE
1909_Feval-Paul-fils_Les-suites-de-lagardere_7-Le-parc-aux-cerfs.txt_chunk_94,NON_ADVENTURE
1847_Dumas-Alexandre_Les-Quarante-cinq.txt_chunk_92,ADVENTURE
1899_Le-Rouge-Gustave_La-Conspiration-des-milliardaires_Tome-IV-La-revanche-du-Vieux-Monde.txt_chunk_20,ADVENTURE
1900_Maël_Pierre_Terre-de-fauves.txt_chunk_61,ADVENTURE
1917_Mac-Orlan-Pierre_Le-chant-de-l-equipage.txt_chunk_19,NON_ADVENTURE
1863_Achard-Amedee_Les-Coups-d-epee-de-M-de-la-Guerche.txt_chunk_76,ADVENTURE
1904_Lesueur-Daniel_Le-marquis-de-Valcor.txt_chunk_6,NON_ADVENTURE
1845_Sue-Eugene_Le-juif-errant_tome-I.txt_chunk_140,NON_ADVENTURE
1925_Cendrars-Blaise_L-or.txt_chunk_12,ADVENTURE
